1.80E-08	3140498
1.81E-08	3167599
1.81E-08	3170711
1.83E-08	3170777
3.57E-08	3170847
6.56E-08	3172454
6.56E-08	3185023
6.53E-08	3185425
6.52E-08	3188288
6.48E-08	3188368
6.23E-08	3188735
1.54E-08	3197273
1.51E-08	3243754
1.51E-08	3244119
1.52E-08	3244783
1.73E-08	3245156
1.70E-07	3260385
6.41E-09	3315264
2.50E-08	3320279
1.53E-07	3322438
2.32E-08	3322448
2.06E-08	3326140
2.04E-08	3326144
2.01E-08	3326153
2.00E-08	3326238
2.00E-08	3326288
1.99E-08	3328042
2.00E-08	3329719
2.04E-08	3329799
2.04E-08	3330048
1.02E-07	3333055
2.54E-10	3336593
2.72E-10	3336652
5.16E-10	3336681
3.90E-08	3341190
1.61E-09	3341299
1.53E-09	3341322
1.48E-09	3345804
1.48E-09	3349355
1.52E-09	3349415
1.57E-09	3349525
5.46E-08	3352494
5.33E-08	3352495
3.66E-10	3359313
3.73E-10	3359442
3.79E-10	3360408
5.26E-10	3360455
5.82E-09	3386908
6.65E-09	3389462
6.77E-09	3390155
1.45E-07	3390426
1.50E-07	3390530
1.54E-07	3390538
1.55E-07	3392433
4.04E-09	3392658
4.02E-09	3392663
3.99E-09	3394708
4.55E-09	3395024
5.99E-09	3395076
8.46E-09	3395120
6.68E-08	3395134
7.10E-08	3395261
7.31E-08	3396703
2.39E-08	3396864
2.24E-08	3417836
2.26E-08	3417976
2.61E-07	3418492
2.60E-07	3418720
3.39E-08	3419419
3.36E-08	3430775
2.68E-08	3430837
7.87E-09	3430843
7.52E-09	3457145
7.68E-09	3457174
4.20E-08	3457458
4.52E-08	3457971
4.48E-08	3458026
4.21E-08	3458046
3.20E-08	3458060
3.15E-08	3458086
1.43E-08	3458135
1.41E-08	3458268
1.41E-08	3458270
1.40E-08	3494848
1.18E-07	3494861
1.31E-07	3495030
1.30E-07	3495076
1.30E-07	3495125
1.29E-07	3495144
1.51E-08	3499672
6.46E-08	3501767
5.86E-11	3510891
3.74E-08	3512343
3.85E-08	3513273
3.93E-08	3513296
6.37E-08	3513303
6.56E-08	3530582
6.30E-08	3530589
4.19E-08	3530818
4.17E-08	3530848
4.11E-08	3544092
1.65E-08	3544341
1.30E-08	3544746
1.30E-08	3570668
2.64E-08	3572972
3.95E-08	3587979
3.96E-08	3588839
4.00E-08	3589132
4.01E-08	3591169
7.47E-07	3591637
3.43E-08	3591763
2.55E-08	3591893
2.55E-08	3591944
2.53E-08	3596664
2.65E-08	3596786
2.46E-08	3596855
2.74E-09	3596876
9.18E-10	3599781
2.07E-09	3599807
9.11E-08	3609031
9.10E-08	3609502
1.36E-08	3609645
1.18E-08	3609736
1.07E-08	3611907
4.86E-08	3612508
4.87E-08	3639550
1.91E-08	3640499
1.79E-08	3640600
1.78E-08	3640799
1.77E-08	3655007
1.75E-08	3655011
1.74E-08	3655112
1.74E-08	3655135
1.73E-08	3655139
1.72E-08	3655418
1.72E-08	3656320
2.07E-08	3658026
2.63E-07	3663662
2.63E-07	3672261
1.78E-07	3672350
4.70E-08	3673546
4.67E-08	3674396
4.66E-08	3674422
4.61E-08	3678842
4.60E-08	3711410
4.67E-08	3717452
4.75E-08	3723235
4.76E-08	3727182
4.05E-07	3729017
4.36E-07	3732868
2.12E-07	3732922
6.20E-08	3733046
6.09E-08	3733151
6.09E-08	3733171
6.06E-08	3733194
6.04E-08	3751519
5.91E-08	3751552
1.48E-08	3752051
1.45E-08	3752261
1.41E-08	3773643
1.44E-08	3773920
6.66E-08	3774000
7.26E-08	3774357
7.40E-08	3787663
2.11E-07	3787679
3.01E-07	3788199
3.02E-07	3789844
3.02E-07	3791435
7.09E-10	3791510
6.44E-10	3792756
6.46E-10	3792785
6.94E-10	3792803
5.26E-08	3792815
1.57E-07	3793754
1.57E-07	3794009
1.57E-07	3795448
7.16E-08	3795562
5.91E-08	3802843
5.73E-08	3802880
1.26E-08	3802909
1.23E-08	3802938
1.22E-08	3823060
9.53E-07	3825025
9.54E-07	3828988
3.88E-08	3867582
3.90E-08	3867730
3.82E-08	3867919
3.82E-08	3868093
4.32E-09	3868298
3.81E-09	3868579
3.76E-09	3868759
2.69E-09	3873203
4.80E-09	3873219
6.87E-08	3873358
6.92E-08	3875736
6.93E-08	3889564
6.07E-07	3889599
6.27E-07	3889733
4.54E-07	3890006
1.37E-07	3890091
1.33E-07	3891035
1.33E-07	3891036
1.33E-07	3891129
1.33E-07	3899541
2.73E-08	3902143
2.77E-08	3902215
1.48E-07	3902257
1.50E-07	3903488
1.50E-07	3903489
1.48E-07	3903502
1.48E-07	3903504
1.48E-07	3903519
3.18E-08	3914779
6.88E-08	3914911
6.88E-08	3919084
6.88E-08	3919104
3.46E-08	3919108
2.22E-08	3919118
2.18E-08	3919141
2.12E-08	3919643
2.37E-08	3919681
7.04E-08	3919775
7.29E-08	3919810
7.30E-08	3919841
7.31E-08	3919887
7.50E-08	3919888
7.61E-08	3919893
7.78E-08	3919905
7.90E-08	3920189
7.90E-08	3920212
7.88E-08	3920272
7.77E-08	3920290
7.31E-08	3921602
8.28E-08	3921620
3.63E-07	3922742
3.63E-07	3922748
3.61E-07	3922821
3.60E-07	3922823
3.58E-07	3922832
6.14E-08	3922842
6.10E-08	3988840
6.10E-08	3989332
6.06E-08	3989857
5.75E-08	3989926
1.82E-09	3992192
2.04E-09	3992251
4.26E-07	3996777
1.72E-08	3996791
1.67E-08	3996792
1.66E-08	4001211
4.67E-07	4003326
7.72E-09	4007448
7.69E-09	4026751
2.79E-07	4030471
4.08E-08	4030677
4.07E-08	4088694
4.07E-08	4089463
4.05E-08	4090261
4.05E-08	4090289
4.05E-08	4092537
4.05E-08	4093131
4.05E-08	4096766
4.05E-08	4105879
7.64E-08	4105920
7.72E-08	4105928
7.74E-08	4109043
7.74E-08	4109141
7.64E-08	4109142
7.52E-08	4109170
6.02E-09	4109171
2.79E-09	4109296
2.54E-09	4109321
2.52E-09	4109323
2.52E-09	4110007
2.85E-09	4110035
4.77E-07	4111446
4.77E-07	4111619
6.15E-08	4121529
6.04E-08	4121533
2.06E-08	4127000
3.81E-08	4127646
3.80E-08	4127704
3.67E-08	4127829
3.49E-08	4127873
3.39E-08	4128012
1.58E-08	4128224
1.57E-08	4128360
1.56E-08	4128363
1.55E-08	4128367
1.55E-08	4128376
1.54E-08	4153130
1.55E-08	4153198
1.57E-08	4153250
3.96E-07	4155587
1.44E-08	4167676
1.42E-08	4169933
1.42E-08	4170451
1.41E-08	4181577
1.41E-08	4185272
1.43E-08	4186484
1.48E-08	4186491
2.39E-08	4186558
2.42E-08	4186625
2.42E-08	4211438
1.92E-08	4211819
1.90E-08	4212012
1.90E-08	4212117
1.89E-08	4223000
1.92E-08	4223065
1.50E-07	4223505
1.50E-07	4223623
3.66E-08	4237503
3.63E-08	4238849
1.17E-08	4256142
3.13E-08	4256883
3.11E-08	4256890
3.08E-08	4256989
3.06E-08	4257036
3.06E-08	4257069
3.01E-08	4258119
3.18E-08	4258162
4.77E-07	4258163
5.97E-07	4258239
5.97E-07	4258483
1.59E-08	4289950
5.34E-08	4290081
5.86E-08	4290084
5.87E-08	4290086
5.89E-08	4290125
5.93E-08	4290261
5.92E-08	4296135
1.26E-08	4296306
1.26E-08	4329803
6.92E-11	4337518
7.10E-11	4337705
6.21E-07	4337710
5.94E-07	4338996
5.95E-07	4346936
1.23E-08	4349233
1.22E-08	4387457
1.23E-08	4387494
1.25E-08	4387688
8.74E-08	4387757
8.85E-08	4389594
1.02E-09	4397465
9.49E-09	4397592
1.01E-08	4397631
1.06E-08	4398178
1.06E-08	4403506
1.09E-08	4403509
3.04E-08	4403525
3.09E-08	4410162
7.70E-09	4410382
7.49E-09	4438183
5.13E-08	4440792
8.82E-07	4440803
8.79E-07	4440848
1.45E-08	4453156
1.46E-08	4453218
1.47E-08	4453354
1.49E-08	4453714
3.94E-08	4454226
4.07E-08	4454260
4.08E-08	4454266
4.09E-08	4454273
4.15E-08	4459652
4.06E-08	4460950
4.19E-08	4460976
1.21E-07	4461023
1.22E-07	4461063
1.22E-07	4461123
1.22E-07	4461692
1.22E-07	4464629
1.22E-07	4464631
1.23E-07	4464685
1.18E-07	4465530
2.00E-08	4468624
1.35E-08	4468835
1.34E-08	4474038
1.44E-08	4474703
4.81E-08	4475707
4.85E-08	4475712
4.89E-08	4475788
4.97E-08	4475817
4.97E-08	4475896
5.00E-08	4477584
5.15E-08	4477616
7.26E-08	4477620
1.32E-07	4477626
1.33E-07	4479729
1.57E-08	4486367
1.60E-08	4486542
3.62E-08	4486556
3.74E-08	4488886
1.41E-08	4496791
1.44E-08	4496798
7.16E-08	4496870
7.38E-08	4499903
7.38E-08	4499906
7.43E-08	4500220
7.70E-08	4500265
7.89E-08	4500432
7.89E-08	4500592
3.07E-06	4500763
3.30E-10	4500765
3.24E-10	4501785
3.33E-10	4501875
5.04E-10	4501910
7.54E-10	4501944
8.57E-09	4502015
8.83E-09	4502023
9.11E-09	4502865
9.12E-09	4502931
9.15E-09	4502968
9.17E-09	4502990
9.31E-09	4503067
9.87E-09	4503072
9.99E-09	4503079
1.05E-08	4503110
1.21E-08	4503112
1.56E-08	4503140
1.56E-08	4503160
1.57E-08	4503256
1.59E-08	4504217
1.59E-08	4507001
1.59E-08	4508242
9.05E-07	4508244
9.14E-07	4508704
9.08E-07	4508709
9.05E-07	4508714
1.22E-08	4511887
1.27E-08	4512254
4.54E-07	4512523
4.53E-07	4520735
4.36E-09	4528779
6.49E-09	4529507
8.56E-08	4569366
8.47E-08	4569383
1.39E-08	4569413
1.32E-08	4571567
1.36E-08	4571604
1.85E-08	4571612
8.48E-08	4571772
8.51E-08	4586056
1.74E-08	4586215
1.72E-08	4586227
1.56E-08	4587946
2.07E-07	4588001
2.21E-07	4588663
4.84E-09	4588700
4.79E-09	4591348
4.84E-09	4591420
1.36E-07	4593259
8.99E-08	4593359
4.41E-08	4593362
4.41E-08	4611783
4.41E-08	4630528
4.40E-08	4631105
4.39E-08	4631878
4.38E-08	4643916
4.38E-08	4644180
4.35E-08	4644416
4.22E-08	4648867
2.72E-08	4649711
2.62E-08	4650445
2.61E-08	4693958
2.63E-08	4694754
2.67E-08	4694787
2.70E-08	4694803
4.04E-07	4695349
6.24E-07	4698829
5.73E-07	4698896
9.25E-08	4699583
9.25E-08	4742731
5.06E-08	4742810
9.15E-09	4742831
8.77E-09	4758648
1.11E-08	4758936
1.46E-07	4758966
1.47E-07	4761109
1.58E-08	4772716
1.57E-08	4776005
1.43E-08	4776037
1.38E-08	4776266
1.37E-08	4776320
1.37E-08	4776345
1.34E-08	4779977
1.34E-08	4787793
1.34E-08	4788563
1.36E-08	4789820
1.36E-08	4790763
1.37E-08	4808337
6.07E-08	4808883
6.07E-08	4813636
6.05E-08	4833001
6.06E-08	4840893
6.07E-08	4845596
6.07E-08	4856798
6.10E-08	4857053
3.97E-07	4857802
3.95E-07	4857807
3.92E-07	4857820
3.85E-07	4857843
1.62E-08	4860876
1.35E-07	4860942
1.37E-07	4861014
1.38E-07	4861360
1.37E-07	4861373
1.10E-07	4861391
1.07E-08	4861402
1.05E-08	4869905
1.06E-08	4870998
1.07E-08	4872369
1.10E-08	4872913
2.01E-08	4872936
2.04E-08	4873079
2.05E-08	4873947
2.05E-08	4892024
1.68E-07	4892041
1.71E-07	4895437
2.38E-10	4897599
2.60E-10	4897608
3.13E-10	4897609
4.40E-10	4897657
5.02E-08	4899728
4.81E-08	4899730
4.55E-08	4899764
1.33E-08	4899769
8.42E-09	4900212
8.33E-09	4900362
8.28E-09	4900452
8.17E-09	4900577
8.13E-09	4904289
8.13E-09	4904692
9.56E-09	4904862
1.68E-08	4904912
4.67E-08	4979492
4.68E-08	4979657
1.78E-07	4981278
1.56E-08	4981292
1.07E-08	4985634
9.99E-09	4985654
4.17E-10	4985663
2.57E-10	4988011
2.58E-10	4988094
4.16E-10	4988134
8.94E-08	4988864
8.95E-08	4988928
8.98E-08	4991183
1.09E-09	4991253
8.08E-10	4996404
8.01E-08	5002022
7.98E-08	5002033
7.93E-08	5002059
7.91E-08	5002186
7.89E-08	5002420
7.88E-08	5002452
3.91E-08	5003007
3.91E-08	5003537
3.69E-08	5011723
3.58E-08	5011887
9.91E-09	5012340
7.36E-09	5022368
1.91E-07	5022397
2.10E-07	5025885
2.08E-07	5025910
2.08E-07	5026125
1.96E-07	5026251
9.60E-08	5026272
8.54E-08	5034328
8.58E-08	5034337
8.74E-08	5034344
6.74E-07	5034573
3.68E-07	5034658
1.83E-07	5035434
1.82E-07	5036512
1.80E-07	5036513
1.80E-07	5036565
1.79E-07	5037008
1.77E-07	5038818
1.77E-07	5040155
1.77E-07	5042211
1.77E-07	5042618
4.71E-07	5042778
1.53E-06	5043274
1.53E-06	5043305
2.50E-09	5043306
8.68E-10	5046103
1.14E-09	5046142
3.83E-09	5046351
3.59E-07	5046370
3.88E-07	5047522
3.00E-07	5047637
4.67E-08	5047680
4.34E-08	5047681
3.70E-08	5047699
3.40E-08	5057177
4.91E-07	5058047
5.41E-07	5058613
5.41E-07	5058626
5.43E-07	5058702
5.45E-07	5059228
1.02E-07	5059308
9.26E-08	5061429
7.18E-10	5097484
8.66E-08	5097492
8.83E-08	5107721
8.84E-08	5107739
8.84E-08	5107831
8.92E-08	5107846
1.56E-07	5107866
1.60E-07	5107867
1.62E-07	5107930
1.71E-07	5108972
1.72E-07	5109093
1.76E-07	5109117
3.29E-07	5109916
3.00E-07	5109939
1.99E-09	5110741
2.01E-09	5110775
5.01E-09	5110777
2.43E-08	5110779
1.14E-07	5111070
1.18E-07	5111078
1.22E-07	5111127
1.22E-07	5112030
1.03E-08	5112054
9.93E-09	5112091
9.77E-09	5122176
9.69E-09	5122207
9.63E-09	5122216
4.58E-09	5122226
4.28E-09	5122288
4.10E-09	5122349
4.42E-10	5123469
4.11E-10	5123506
4.02E-10	5123733
3.61E-10	5123869
3.44E-10	5123923
3.41E-10	5124531
3.40E-10	5124549
3.39E-10	5124740
3.34E-10	5124761
3.34E-10	5124767
3.24E-10	5124925
3.20E-10	5134181
3.21E-10	5134193
3.22E-10	5134404
3.26E-10	5134411
3.30E-10	5134548
3.39E-10	5134602
3.56E-10	5134816
5.64E-09	5134866
6.00E-09	5134879
6.40E-09	5136605
6.52E-09	5147345
3.72E-07	5148227
3.93E-07	5148228
4.00E-07	5148281
6.14E-07	5148353
6.74E-07	5148419
1.06E-10	5148431
9.58E-11	5156741
9.81E-11	5156760
1.00E-10	5156770
1.04E-10	5156806
1.05E-10	5156838
1.10E-10	5157191
1.30E-10	5157199
4.49E-09	5157207
5.03E-09	5159233
3.94E-08	5170941
3.96E-08	5170953
3.99E-08	5171050
1.14E-07	5171123
1.16E-07	5171156
1.16E-07	5171617
1.16E-07	5171661
1.18E-07	5172110
1.18E-07	5174429
1.18E-07	5174482
1.17E-07	5174604
1.17E-07	5179022
1.17E-07	5182268
1.07E-07	5182290
1.49E-07	5184272
4.57E-08	5184331
4.31E-08	5187316
4.34E-08	5187874
4.43E-08	5188096
4.54E-08	5194496
4.69E-08	5194525
9.51E-08	5195471
1.03E-07	5195528
1.03E-07	5195641
1.04E-07	5196990
3.80E-07	5198172
1.06E-07	5200552
1.06E-07	5200830
6.09E-08	5203448
3.84E-08	5203485
3.82E-08	5203642
3.58E-08	5203678
2.54E-08	5208956
3.83E-08	5208970
5.82E-08	5213078
5.86E-08	5213761
3.79E-08	5213790
4.64E-09	5213847
4.59E-09	5215656
4.59E-09	5222219
1.09E-07	5226003
1.06E-07	5226027
1.67E-08	5238947
1.23E-08	5239534
7.96E-09	5250808
7.95E-09	5253641
7.96E-09	5254236
8.36E-09	5254244
2.61E-08	5254251
3.29E-08	5254553
2.96E-08	5258157
4.60E-08	5261188
5.71E-08	5261239
5.70E-08	5263614
5.94E-08	5263615
6.65E-08	5264237
6.65E-08	5264501
2.26E-06	5264514
2.24E-06	5264546
2.65E-06	5265130
5.16E-08	5265239
4.76E-08	5265418
4.75E-08	5266123
4.75E-08	5266175
4.78E-08	5266553
9.10E-08	5267321
1.99E-07	5269308
3.62E-08	5283111
3.62E-08	5283208
1.29E-09	5285999
3.17E-09	5286134
4.71E-08	5294474
7.60E-10	5315336
7.77E-08	5322483
2.17E-08	5324336
2.26E-10	5324424
1.81E-10	5324497
1.77E-10	5324514
1.72E-10	5324530
1.71E-10	5327291
2.72E-08	5327298
2.94E-08	5329737
3.02E-08	5329772
1.86E-07	5335707
1.35E-10	5398897
5.19E-07	5399616
3.65E-08	5418851
1.83E-09	5418937
1.50E-09	5419044
1.02E-09	5420018
1.02E-09	5423833
1.15E-09	5423841
1.45E-09	5423856
8.72E-08	5445065
3.57E-08	5470344
3.50E-08	5470346
3.38E-08	5472167
1.73E-08	5472506
1.47E-08	5474436
7.25E-08	5474599
7.37E-08	5474803
7.40E-08	5479609
7.41E-08	5479942
6.81E-09	5479944
4.79E-09	5483940
2.00E-06	5484036
5.27E-08	5517684
5.26E-08	5518136
8.54E-10	5518141
6.54E-10	5518239
6.53E-10	5518325
6.40E-10	5518347
5.76E-10	5518353
5.72E-10	5522793
5.73E-10	5522912
1.09E-07	5523354
8.31E-09	5523598
8.01E-09	5528582
2.11E-06	5529681
1.78E-08	5531586
1.77E-08	5554382
1.89E-08	5555010
1.96E-08	5555800
2.95E-08	5556361
7.39E-08	5580056
7.40E-08	5580070
7.41E-08	5585233
7.39E-08	5585361
7.36E-08	5585362
2.74E-08	5585428
2.73E-08	5585429
2.71E-08	5589696
2.68E-08	5589806
2.63E-08	5589826
1.03E-08	5589837
1.01E-08	5594412
1.03E-08	5594466
1.16E-08	5594497
3.16E-08	5594528
3.19E-08	5594587
3.19E-08	5594622
3.19E-08	5599986
3.08E-08	5600080
3.66E-09	5600111
2.13E-09	5605318
2.15E-09	5605352
2.16E-09	5605364
2.26E-09	5605611
3.29E-09	5605683
1.16E-08	5605875
1.29E-08	5617121
1.29E-08	5617175
1.30E-08	5617228
