ScyDAA6-1196-HRSCAF-1406	66717	66787
ScyDAA6-1196-HRSCAF-1406	67037	67136
ScyDAA6-1196-HRSCAF-1406	67447	67610
ScyDAA6-1196-HRSCAF-1406	67690	67786
ScyDAA6-1196-HRSCAF-1406	67899	68102
ScyDAA6-1196-HRSCAF-1406	68788	68861
ScyDAA6-1196-HRSCAF-1406	71139	71267
ScyDAA6-1196-HRSCAF-1406	71676	71763
ScyDAA6-1196-HRSCAF-1406	72338	72492
ScyDAA6-1196-HRSCAF-1406	72575	72680
ScyDAA6-1196-HRSCAF-1406	72767	72826
ScyDAA6-1196-HRSCAF-1406	72894	72998
ScyDAA6-1196-HRSCAF-1406	76328	76443
ScyDAA6-1196-HRSCAF-1406	77369	77519
ScyDAA6-1196-HRSCAF-1406	81170	81232
ScyDAA6-1196-HRSCAF-1406	81304	81397
ScyDAA6-1196-HRSCAF-1406	81479	81551
ScyDAA6-1196-HRSCAF-1406	81732	81867
ScyDAA6-1196-HRSCAF-1406	81934	82032
ScyDAA6-1196-HRSCAF-1406	82120	82206
ScyDAA6-1196-HRSCAF-1406	83042	83294
ScyDAA6-1196-HRSCAF-1406	85126	85225
ScyDAA6-1196-HRSCAF-1406	85459	85576
ScyDAA6-1196-HRSCAF-1406	85671	85746
ScyDAA6-1196-HRSCAF-1406	85823	85939
ScyDAA6-1196-HRSCAF-1406	86088	86165
ScyDAA6-1196-HRSCAF-1406	86246	86321
ScyDAA6-1196-HRSCAF-1406	86412	86753
ScyDAA6-1196-HRSCAF-1406	86830	86876
ScyDAA6-1196-HRSCAF-1406	86956	87277
ScyDAA6-1196-HRSCAF-1406	87657	87876
ScyDAA6-1196-HRSCAF-1406	89088	89174
ScyDAA6-1196-HRSCAF-1406	90151	90211
ScyDAA6-1196-HRSCAF-1406	91162	91335
ScyDAA6-1196-HRSCAF-1406	91462	91597
ScyDAA6-1196-HRSCAF-1406	91707	91818
ScyDAA6-1196-HRSCAF-1406	96345	96407
ScyDAA6-1196-HRSCAF-1406	97381	97436
ScyDAA6-1196-HRSCAF-1406	100063	100150
ScyDAA6-1196-HRSCAF-1406	100297	100379
ScyDAA6-1196-HRSCAF-1406	100451	100608
ScyDAA6-1196-HRSCAF-1406	100757	100975
ScyDAA6-1196-HRSCAF-1406	101039	101168
ScyDAA6-1196-HRSCAF-1406	104239	104444
ScyDAA6-1196-HRSCAF-1406	104988	105069
ScyDAA6-1196-HRSCAF-1406	105788	105892
ScyDAA6-1196-HRSCAF-1406	106040	106142
ScyDAA6-1196-HRSCAF-1406	115343	115519
ScyDAA6-1196-HRSCAF-1406	115669	115793
ScyDAA6-1196-HRSCAF-1406	116126	116222
ScyDAA6-1196-HRSCAF-1406	116347	116486
ScyDAA6-1196-HRSCAF-1406	118905	119012
ScyDAA6-1196-HRSCAF-1406	119510	119594
ScyDAA6-1196-HRSCAF-1406	139644	139946
ScyDAA6-1196-HRSCAF-1406	140334	140621
ScyDAA6-1196-HRSCAF-1406	141907	142617
ScyDAA6-1196-HRSCAF-1406	143988	144145
ScyDAA6-1196-HRSCAF-1406	144420	144994
ScyDAA6-1196-HRSCAF-1406	145079	145122
ScyDAA6-1196-HRSCAF-1406	145182	145221
ScyDAA6-1196-HRSCAF-1406	148471	148581
ScyDAA6-1196-HRSCAF-1406	148844	149061
ScyDAA6-1196-HRSCAF-1406	149158	149259
ScyDAA6-1196-HRSCAF-1406	149402	149503
ScyDAA6-1196-HRSCAF-1406	151862	152099
ScyDAA6-1196-HRSCAF-1406	152353	153299
ScyDAA6-1196-HRSCAF-1406	156455	156674
ScyDAA6-1196-HRSCAF-1406	157038	157142
ScyDAA6-1196-HRSCAF-1406	157300	157367
ScyDAA6-1196-HRSCAF-1406	157431	157589
ScyDAA6-1196-HRSCAF-1406	158309	158447
ScyDAA6-1196-HRSCAF-1406	158517	158569
ScyDAA6-1196-HRSCAF-1406	160013	160165
ScyDAA6-1196-HRSCAF-1406	160379	160507
ScyDAA6-1196-HRSCAF-1406	160982	161065
ScyDAA6-1196-HRSCAF-1406	161719	161817
ScyDAA6-1196-HRSCAF-1406	161899	162039
ScyDAA6-1196-HRSCAF-1406	163655	163732
ScyDAA6-1196-HRSCAF-1406	164922	165092
ScyDAA6-1196-HRSCAF-1406	165156	165272
ScyDAA6-1196-HRSCAF-1406	165522	165599
ScyDAA6-1196-HRSCAF-1406	165714	165830
ScyDAA6-1196-HRSCAF-1406	165964	166076
ScyDAA6-1196-HRSCAF-1406	170053	170140
ScyDAA6-1196-HRSCAF-1406	170211	170294
ScyDAA6-1196-HRSCAF-1406	170671	170753
ScyDAA6-1196-HRSCAF-1406	170821	170854
ScyDAA6-1196-HRSCAF-1406	171802	172345
ScyDAA6-1196-HRSCAF-1406	177118	177275
ScyDAA6-1196-HRSCAF-1406	177339	177566
ScyDAA6-1196-HRSCAF-1406	177639	177944
ScyDAA6-1196-HRSCAF-1406	178011	178232
ScyDAA6-1196-HRSCAF-1406	178407	178529
ScyDAA6-1196-HRSCAF-1406	178702	178896
ScyDAA6-1196-HRSCAF-1406	179175	179228
ScyDAA6-1196-HRSCAF-1406	184228	184304
ScyDAA6-1196-HRSCAF-1406	184866	184948
ScyDAA6-1196-HRSCAF-1406	186299	186456
ScyDAA6-1196-HRSCAF-1406	186546	186656
ScyDAA6-1196-HRSCAF-1406	191629	191802
ScyDAA6-1196-HRSCAF-1406	192593	192841
ScyDAA6-1196-HRSCAF-1406	192907	193051
ScyDAA6-1196-HRSCAF-1406	193134	193345
ScyDAA6-1196-HRSCAF-1406	193735	193921
ScyDAA6-1196-HRSCAF-1406	195189	195307
ScyDAA6-1196-HRSCAF-1406	195762	195941
ScyDAA6-1196-HRSCAF-1406	196596	196724
ScyDAA6-1196-HRSCAF-1406	197501	197604
ScyDAA6-1196-HRSCAF-1406	199422	199605
ScyDAA6-1196-HRSCAF-1406	201980	202058
ScyDAA6-1196-HRSCAF-1406	203953	204144
ScyDAA6-1196-HRSCAF-1406	205509	205658
ScyDAA6-1196-HRSCAF-1406	206643	206736
ScyDAA6-1196-HRSCAF-1406	206809	206856
ScyDAA6-1196-HRSCAF-1406	207354	207438
ScyDAA6-1196-HRSCAF-1406	207552	207632
ScyDAA6-1196-HRSCAF-1406	207706	207749
ScyDAA6-1196-HRSCAF-1406	207841	207913
ScyDAA6-1196-HRSCAF-1406	208429	208530
ScyDAA6-1196-HRSCAF-1406	208621	208739
ScyDAA6-1196-HRSCAF-1406	209018	209103
ScyDAA6-1196-HRSCAF-1406	209185	209302
ScyDAA6-1196-HRSCAF-1406	209374	209542
ScyDAA6-1196-HRSCAF-1406	209637	209732
ScyDAA6-1196-HRSCAF-1406	210260	210346
ScyDAA6-1196-HRSCAF-1406	210881	211050
ScyDAA6-1196-HRSCAF-1406	211125	211325
ScyDAA6-1196-HRSCAF-1406	212276	212398
ScyDAA6-1196-HRSCAF-1406	212702	212882
ScyDAA6-1196-HRSCAF-1406	212974	213039
ScyDAA6-1196-HRSCAF-1406	213116	213225
ScyDAA6-1196-HRSCAF-1406	213302	213398
ScyDAA6-1196-HRSCAF-1406	213858	213930
ScyDAA6-1196-HRSCAF-1406	214150	214338
ScyDAA6-1196-HRSCAF-1406	228414	228502
ScyDAA6-1196-HRSCAF-1406	228584	228741
ScyDAA6-1196-HRSCAF-1406	231495	231537
ScyDAA6-1196-HRSCAF-1406	232680	232835
ScyDAA6-1196-HRSCAF-1406	233974	234147
ScyDAA6-1196-HRSCAF-1406	234294	234407
ScyDAA6-1196-HRSCAF-1406	234495	234629
ScyDAA6-1196-HRSCAF-1406	234819	235030
ScyDAA6-1196-HRSCAF-1406	235310	235547
ScyDAA6-1196-HRSCAF-1406	236830	236913
ScyDAA6-1196-HRSCAF-1406	237001	237097
ScyDAA6-1196-HRSCAF-1406	237316	237401
ScyDAA6-1196-HRSCAF-1406	237477	237583
ScyDAA6-1196-HRSCAF-1406	237662	237723
ScyDAA6-1196-HRSCAF-1406	238055	238083
ScyDAA6-1196-HRSCAF-1406	244343	244439
ScyDAA6-1196-HRSCAF-1406	244537	244641
ScyDAA6-1196-HRSCAF-1406	244785	244937
ScyDAA6-1196-HRSCAF-1406	245337	245439
ScyDAA6-1196-HRSCAF-1406	245582	245693
ScyDAA6-1196-HRSCAF-1406	245761	245904
ScyDAA6-1196-HRSCAF-1406	246302	246417
ScyDAA6-1196-HRSCAF-1406	246612	246743
ScyDAA6-1196-HRSCAF-1406	247266	247332
ScyDAA6-1196-HRSCAF-1406	247502	247560
ScyDAA6-1196-HRSCAF-1406	247683	247809
ScyDAA6-1196-HRSCAF-1406	248095	248207
ScyDAA6-1196-HRSCAF-1406	249050	249102
ScyDAA6-1196-HRSCAF-1406	250563	250831
ScyDAA6-1196-HRSCAF-1406	268412	268731
ScyDAA6-1196-HRSCAF-1406	269538	269583
ScyDAA6-1196-HRSCAF-1406	270427	270480
ScyDAA6-1196-HRSCAF-1406	270565	270663
ScyDAA6-1196-HRSCAF-1406	272866	272991
ScyDAA6-1196-HRSCAF-1406	277036	277060
ScyDAA6-1196-HRSCAF-1406	277132	277197
ScyDAA6-1196-HRSCAF-1406	277318	277405
ScyDAA6-1196-HRSCAF-1406	277667	277814
ScyDAA6-1196-HRSCAF-1406	282785	283549
ScyDAA6-1196-HRSCAF-1406	286936	287114
ScyDAA6-1196-HRSCAF-1406	287261	287378
ScyDAA6-1196-HRSCAF-1406	288755	288817
ScyDAA6-1196-HRSCAF-1406	290664	290792
ScyDAA6-1196-HRSCAF-1406	291303	291377
ScyDAA6-1196-HRSCAF-1406	292467	292559
ScyDAA6-1196-HRSCAF-1406	293974	294113
ScyDAA6-1196-HRSCAF-1406	294187	294319
ScyDAA6-1196-HRSCAF-1406	294456	294613
ScyDAA6-1196-HRSCAF-1406	294684	294849
ScyDAA6-1196-HRSCAF-1406	294925	295018
ScyDAA6-1196-HRSCAF-1406	306492	306683
ScyDAA6-1196-HRSCAF-1406	306758	306884
ScyDAA6-1196-HRSCAF-1406	306962	307034
ScyDAA6-1196-HRSCAF-1406	308065	308109
ScyDAA6-1196-HRSCAF-1406	308234	308350
ScyDAA6-1196-HRSCAF-1406	308439	308557
ScyDAA6-1196-HRSCAF-1406	308665	308782
ScyDAA6-1196-HRSCAF-1406	308850	308933
ScyDAA6-1196-HRSCAF-1406	309306	309434
ScyDAA6-1196-HRSCAF-1406	309535	309645
ScyDAA6-1196-HRSCAF-1406	311231	311269
ScyDAA6-1196-HRSCAF-1406	312520	312678
ScyDAA6-1196-HRSCAF-1406	312752	312788
ScyDAA6-1196-HRSCAF-1406	312861	312968
ScyDAA6-1196-HRSCAF-1406	314783	314991
ScyDAA6-1196-HRSCAF-1406	315065	315222
ScyDAA6-1196-HRSCAF-1406	315302	315416
ScyDAA6-1196-HRSCAF-1406	317127	317251
ScyDAA6-1196-HRSCAF-1406	317323	317506
ScyDAA6-1196-HRSCAF-1406	317579	317684
ScyDAA6-1196-HRSCAF-1406	317753	317874
ScyDAA6-1196-HRSCAF-1406	320217	320363
ScyDAA6-1196-HRSCAF-1406	320716	320864
ScyDAA6-1196-HRSCAF-1406	321170	321292
ScyDAA6-1196-HRSCAF-1406	321380	321672
ScyDAA6-1196-HRSCAF-1406	321756	321917
ScyDAA6-1196-HRSCAF-1406	324751	325082
ScyDAA6-1196-HRSCAF-1406	325150	325288
ScyDAA6-1196-HRSCAF-1406	325676	325826
ScyDAA6-1196-HRSCAF-1406	325892	326007
ScyDAA6-1196-HRSCAF-1406	326588	327021
ScyDAA6-1196-HRSCAF-1406	327134	327322
ScyDAA6-1196-HRSCAF-1406	332376	332432
ScyDAA6-1196-HRSCAF-1406	333690	333711
ScyDAA6-1196-HRSCAF-1406	333796	333841
ScyDAA6-1196-HRSCAF-1406	333920	334025
ScyDAA6-1196-HRSCAF-1406	334254	334273
ScyDAA6-1196-HRSCAF-1406	334353	334464
ScyDAA6-1196-HRSCAF-1406	335454	335478
ScyDAA6-1196-HRSCAF-1406	335565	335658
ScyDAA6-1196-HRSCAF-1406	336124	336230
ScyDAA6-1196-HRSCAF-1406	336315	336375
ScyDAA6-1196-HRSCAF-1406	337037	337112
ScyDAA6-1196-HRSCAF-1406	337209	337262
ScyDAA6-1196-HRSCAF-1406	353373	353403
ScyDAA6-1196-HRSCAF-1406	353578	354017
ScyDAA6-1196-HRSCAF-1406	355030	355048
ScyDAA6-1196-HRSCAF-1406	355210	355420
ScyDAA6-1196-HRSCAF-1406	356224	356259
ScyDAA6-1196-HRSCAF-1406	357530	357628
ScyDAA6-1196-HRSCAF-1406	358797	358960
ScyDAA6-1196-HRSCAF-1406	360738	360914
ScyDAA6-1196-HRSCAF-1406	360992	361200
ScyDAA6-1196-HRSCAF-1406	361336	361386
ScyDAA6-1196-HRSCAF-1406	361466	361552
ScyDAA6-1196-HRSCAF-1406	361650	361714
ScyDAA6-1196-HRSCAF-1406	362014	362136
ScyDAA6-1196-HRSCAF-1406	362838	362979
ScyDAA6-1196-HRSCAF-1406	363047	363206
ScyDAA6-1196-HRSCAF-1406	363284	363381
ScyDAA6-1196-HRSCAF-1406	363485	363568
ScyDAA6-1196-HRSCAF-1406	363645	363763
ScyDAA6-1196-HRSCAF-1406	364269	364415
ScyDAA6-1196-HRSCAF-1406	364491	364689
ScyDAA6-1196-HRSCAF-1406	365010	365225
ScyDAA6-1196-HRSCAF-1406	368383	368430
ScyDAA6-1196-HRSCAF-1406	369060	369205
ScyDAA6-1196-HRSCAF-1406	369561	369678
ScyDAA6-1196-HRSCAF-1406	370200	370379
ScyDAA6-1196-HRSCAF-1406	371293	371598
ScyDAA6-1196-HRSCAF-1406	372251	372467
ScyDAA6-1196-HRSCAF-1406	372546	372703
ScyDAA6-1196-HRSCAF-1406	372769	372984
ScyDAA6-1196-HRSCAF-1406	373078	373293
ScyDAA6-1196-HRSCAF-1406	373616	373833
ScyDAA6-1196-HRSCAF-1406	374772	374940
ScyDAA6-1196-HRSCAF-1406	376151	376363
ScyDAA6-1196-HRSCAF-1406	376432	376512
ScyDAA6-1196-HRSCAF-1406	376588	376667
ScyDAA6-1196-HRSCAF-1406	377347	377451
ScyDAA6-1196-HRSCAF-1406	377528	377640
ScyDAA6-1196-HRSCAF-1406	377793	377956
ScyDAA6-1196-HRSCAF-1406	380298	380434
ScyDAA6-1196-HRSCAF-1406	380514	380622
ScyDAA6-1196-HRSCAF-1406	380714	380818
ScyDAA6-1196-HRSCAF-1406	380891	381013
ScyDAA6-1196-HRSCAF-1406	381212	381334
ScyDAA6-1196-HRSCAF-1406	381423	381473
ScyDAA6-1196-HRSCAF-1406	382049	382127
ScyDAA6-1196-HRSCAF-1406	382203	382354
ScyDAA6-1196-HRSCAF-1406	382430	382529
ScyDAA6-1196-HRSCAF-1406	383216	383385
ScyDAA6-1196-HRSCAF-1406	383811	383861
ScyDAA6-1196-HRSCAF-1406	384257	384329
ScyDAA6-1196-HRSCAF-1406	385977	386017
ScyDAA6-1196-HRSCAF-1406	386483	386560
ScyDAA6-1196-HRSCAF-1406	391949	392064
ScyDAA6-1196-HRSCAF-1406	392866	392910
ScyDAA6-1196-HRSCAF-1406	393009	393056
ScyDAA6-1196-HRSCAF-1406	393141	393272
ScyDAA6-1196-HRSCAF-1406	393703	393817
ScyDAA6-1196-HRSCAF-1406	394374	394559
ScyDAA6-1196-HRSCAF-1406	394629	394693
ScyDAA6-1196-HRSCAF-1406	394765	394807
ScyDAA6-1196-HRSCAF-1406	395384	395597
ScyDAA6-1196-HRSCAF-1406	398653	398762
ScyDAA6-1196-HRSCAF-1406	400726	400887
ScyDAA6-1196-HRSCAF-1406	401099	401158
ScyDAA6-1196-HRSCAF-1406	402364	402640
ScyDAA6-1196-HRSCAF-1406	403328	403473
ScyDAA6-1196-HRSCAF-1406	405506	405687
ScyDAA6-1196-HRSCAF-1406	406299	406398
ScyDAA6-1196-HRSCAF-1406	406496	406620
ScyDAA6-1196-HRSCAF-1406	406812	406918
ScyDAA6-1196-HRSCAF-1406	407004	407201
ScyDAA6-1196-HRSCAF-1406	408083	408211
ScyDAA6-1196-HRSCAF-1406	408835	408903
ScyDAA6-1196-HRSCAF-1406	408978	409180
ScyDAA6-1196-HRSCAF-1406	411912	411969
ScyDAA6-1196-HRSCAF-1406	412587	412654
ScyDAA6-1196-HRSCAF-1406	415032	415124
ScyDAA6-1196-HRSCAF-1406	426323	426470
ScyDAA6-1196-HRSCAF-1406	430063	430253
ScyDAA6-1196-HRSCAF-1406	430324	430981
ScyDAA6-1196-HRSCAF-1406	431632	431897
ScyDAA6-1196-HRSCAF-1406	431969	432361
ScyDAA6-1196-HRSCAF-1406	437167	437482
ScyDAA6-1196-HRSCAF-1406	437897	438000
ScyDAA6-1196-HRSCAF-1406	440984	441160
ScyDAA6-1196-HRSCAF-1406	445494	445659
ScyDAA6-1196-HRSCAF-1406	445957	446060
ScyDAA6-1196-HRSCAF-1406	446144	446518
ScyDAA6-1196-HRSCAF-1406	449286	449675
ScyDAA6-1196-HRSCAF-1406	450398	450508
ScyDAA6-1196-HRSCAF-1406	450603	450680
ScyDAA6-1196-HRSCAF-1406	453589	453710
ScyDAA6-1196-HRSCAF-1406	453784	453859
ScyDAA6-1196-HRSCAF-1406	454385	454638
ScyDAA6-1196-HRSCAF-1406	458247	458293
ScyDAA6-1196-HRSCAF-1406	459083	459392
ScyDAA6-1196-HRSCAF-1406	459466	459642
ScyDAA6-1196-HRSCAF-1406	459751	459810
ScyDAA6-1196-HRSCAF-1406	462565	462725
ScyDAA6-1196-HRSCAF-1406	468423	468496
ScyDAA6-1196-HRSCAF-1406	468599	468678
ScyDAA6-1196-HRSCAF-1406	469768	469846
ScyDAA6-1196-HRSCAF-1406	473811	473915
ScyDAA6-1196-HRSCAF-1406	474293	474493
ScyDAA6-1196-HRSCAF-1406	477065	477184
ScyDAA6-1196-HRSCAF-1406	478583	478624
ScyDAA6-1196-HRSCAF-1406	487714	487802
ScyDAA6-1196-HRSCAF-1406	488031	488227
ScyDAA6-1196-HRSCAF-1406	493724	493977
ScyDAA6-1196-HRSCAF-1406	494026	494139
ScyDAA6-1196-HRSCAF-1406	494261	494287
ScyDAA6-1196-HRSCAF-1406	494890	495057
ScyDAA6-1196-HRSCAF-1406	500816	500964
ScyDAA6-1196-HRSCAF-1406	505618	505777
ScyDAA6-1196-HRSCAF-1406	507005	507220
ScyDAA6-1196-HRSCAF-1406	508455	508889
ScyDAA6-1196-HRSCAF-1406	509842	509970
ScyDAA6-1196-HRSCAF-1406	543272	543416
ScyDAA6-1196-HRSCAF-1406	545265	545404
ScyDAA6-1196-HRSCAF-1406	545578	546054
ScyDAA6-1196-HRSCAF-1406	551515	551608
ScyDAA6-1196-HRSCAF-1406	552837	553027
ScyDAA6-1196-HRSCAF-1406	617558	617692
ScyDAA6-1196-HRSCAF-1406	618060	618254
ScyDAA6-1196-HRSCAF-1406	619019	619232
ScyDAA6-1196-HRSCAF-1406	620136	620185
ScyDAA6-1196-HRSCAF-1406	649430	649667
ScyDAA6-1196-HRSCAF-1406	651218	651417
ScyDAA6-1196-HRSCAF-1406	679624	680183
ScyDAA6-1196-HRSCAF-1406	680373	680501
ScyDAA6-1196-HRSCAF-1406	682041	682137
ScyDAA6-1196-HRSCAF-1406	723651	723788
ScyDAA6-1196-HRSCAF-1406	725209	725481
ScyDAA6-1196-HRSCAF-1406	763539	763701
ScyDAA6-1196-HRSCAF-1406	764452	764582
ScyDAA6-1196-HRSCAF-1406	775188	775320
ScyDAA6-1196-HRSCAF-1406	778142	778327
ScyDAA6-1196-HRSCAF-1406	780116	780327
ScyDAA6-1196-HRSCAF-1406	781509	781772
ScyDAA6-1196-HRSCAF-1406	786253	786316
ScyDAA6-1196-HRSCAF-1406	787471	787557
ScyDAA6-1196-HRSCAF-1406	787711	787988
ScyDAA6-1196-HRSCAF-1406	788025	788192
ScyDAA6-1196-HRSCAF-1406	790508	790621
ScyDAA6-1196-HRSCAF-1406	801766	801918
ScyDAA6-1196-HRSCAF-1406	834011	834155
ScyDAA6-1196-HRSCAF-1406	861727	862085
ScyDAA6-1196-HRSCAF-1406	889561	889614
ScyDAA6-1196-HRSCAF-1406	889819	889959
ScyDAA6-1196-HRSCAF-1406	904860	905042
ScyDAA6-1196-HRSCAF-1406	905129	905382
ScyDAA6-1196-HRSCAF-1406	920844	920986
ScyDAA6-1196-HRSCAF-1406	921713	921860
ScyDAA6-1196-HRSCAF-1406	922030	922156
ScyDAA6-1196-HRSCAF-1406	930777	931041
ScyDAA6-1196-HRSCAF-1406	933268	933501
ScyDAA6-1196-HRSCAF-1406	934451	934734
ScyDAA6-1196-HRSCAF-1406	962616	962955
ScyDAA6-1196-HRSCAF-1406	963126	963288
ScyDAA6-1196-HRSCAF-1406	971391	971535
ScyDAA6-1196-HRSCAF-1406	977465	977551
ScyDAA6-1196-HRSCAF-1406	980228	980773
ScyDAA6-1196-HRSCAF-1406	984194	984346
ScyDAA6-1196-HRSCAF-1406	984840	984996
ScyDAA6-1196-HRSCAF-1406	985606	985718
ScyDAA6-1196-HRSCAF-1406	992812	993357
ScyDAA6-1196-HRSCAF-1406	994886	995001
ScyDAA6-1196-HRSCAF-1406	997748	997796
ScyDAA6-1196-HRSCAF-1406	997890	997924
ScyDAA6-1196-HRSCAF-1406	998836	998940
ScyDAA6-1196-HRSCAF-1406	999030	999117
ScyDAA6-1196-HRSCAF-1406	999255	999382
ScyDAA6-1196-HRSCAF-1406	999455	999570
ScyDAA6-1196-HRSCAF-1406	999971	1000092
ScyDAA6-1196-HRSCAF-1406	1001420	1001542
ScyDAA6-1196-HRSCAF-1406	1001644	1001831
ScyDAA6-1196-HRSCAF-1406	1002399	1002543
ScyDAA6-1196-HRSCAF-1406	1003203	1003346
ScyDAA6-1196-HRSCAF-1406	1003434	1003619
ScyDAA6-1196-HRSCAF-1406	1005535	1005603
ScyDAA6-1196-HRSCAF-1406	1006822	1006936
ScyDAA6-1196-HRSCAF-1406	1007730	1007857
ScyDAA6-1196-HRSCAF-1406	1008380	1008480
ScyDAA6-1196-HRSCAF-1406	1008711	1008860
ScyDAA6-1196-HRSCAF-1406	1009578	1009680
ScyDAA6-1196-HRSCAF-1406	1011693	1011791
ScyDAA6-1196-HRSCAF-1406	1014040	1014267
ScyDAA6-1196-HRSCAF-1406	1018952	1019160
ScyDAA6-1196-HRSCAF-1406	1019239	1019372
ScyDAA6-1196-HRSCAF-1406	1033351	1033567
ScyDAA6-1196-HRSCAF-1406	1043909	1044074
ScyDAA6-1196-HRSCAF-1406	1067535	1067642
ScyDAA6-1196-HRSCAF-1406	1068676	1069317
ScyDAA6-1196-HRSCAF-1406	1085294	1085516
ScyDAA6-1196-HRSCAF-1406	1086213	1086829
ScyDAA6-1196-HRSCAF-1406	1102446	1102704
ScyDAA6-1196-HRSCAF-1406	1105915	1106042
ScyDAA6-1196-HRSCAF-1406	1106254	1106494
ScyDAA6-1196-HRSCAF-1406	1107534	1107677
ScyDAA6-1196-HRSCAF-1406	1107752	1108452
ScyDAA6-1196-HRSCAF-1406	1109545	1109785
ScyDAA6-1196-HRSCAF-1406	1111287	1111462
ScyDAA6-1196-HRSCAF-1406	1118759	1118848
ScyDAA6-1196-HRSCAF-1406	1127767	1127962
ScyDAA6-1196-HRSCAF-1406	1128036	1128119
ScyDAA6-1196-HRSCAF-1406	1128357	1128497
ScyDAA6-1196-HRSCAF-1406	1129366	1129416
ScyDAA6-1196-HRSCAF-1406	1129497	1129555
ScyDAA6-1196-HRSCAF-1406	1150370	1150393
ScyDAA6-1196-HRSCAF-1406	1154521	1154604
ScyDAA6-1196-HRSCAF-1406	1156608	1156754
ScyDAA6-1196-HRSCAF-1406	1156864	1157014
ScyDAA6-1196-HRSCAF-1406	1157513	1157676
ScyDAA6-1196-HRSCAF-1406	1158743	1158879
ScyDAA6-1196-HRSCAF-1406	1159387	1159527
ScyDAA6-1196-HRSCAF-1406	1160851	1160989
ScyDAA6-1196-HRSCAF-1406	1161096	1161177
ScyDAA6-1196-HRSCAF-1406	1161842	1162014
ScyDAA6-1196-HRSCAF-1406	1162216	1162276
ScyDAA6-1196-HRSCAF-1406	1163388	1163517
ScyDAA6-1196-HRSCAF-1406	1163593	1163750
ScyDAA6-1196-HRSCAF-1406	1164649	1164857
ScyDAA6-1196-HRSCAF-1406	1166912	1166966
ScyDAA6-1196-HRSCAF-1406	1168774	1168947
ScyDAA6-1196-HRSCAF-1406	1170044	1170141
ScyDAA6-1196-HRSCAF-1406	1170221	1170312
ScyDAA6-1196-HRSCAF-1406	1171398	1171539
ScyDAA6-1196-HRSCAF-1406	1171614	1171716
ScyDAA6-1196-HRSCAF-1406	1171791	1171861
ScyDAA6-1196-HRSCAF-1406	1173344	1173420
ScyDAA6-1196-HRSCAF-1406	1175107	1175202
ScyDAA6-1196-HRSCAF-1406	1175342	1175408
ScyDAA6-1196-HRSCAF-1406	1176674	1176844
ScyDAA6-1196-HRSCAF-1406	1179099	1179144
ScyDAA6-1196-HRSCAF-1406	1180063	1180312
ScyDAA6-1196-HRSCAF-1406	1180389	1180555
ScyDAA6-1196-HRSCAF-1406	1181700	1181883
ScyDAA6-1196-HRSCAF-1406	1181962	1182156
ScyDAA6-1196-HRSCAF-1406	1183627	1183741
ScyDAA6-1196-HRSCAF-1406	1183816	1184001
ScyDAA6-1196-HRSCAF-1406	1185912	1186049
ScyDAA6-1196-HRSCAF-1406	1186810	1186905
